,src_text,target_text
1298,"Story: Bob went to the doctor.The doctor told him that he was overweight.Bob realized that he had to get in shape.He joined a gym and started to watch what he ate.
Choose a right ending of the Story: 1) Bob gained 50 pounds. 2) Bob got in shape.",2
1299,"Story: Lonnie was trying to figure out what majors to take in college.He knew that his end goal was to be a teacher.He asked the career counselor for advice.The counselor gave him a list of prerequisites.
Choose a right ending of the Story: 1) Lonnie finally decided to go into education. 2) Lonnie threw the list away.",1
1300,"Story: Phil went for a walk in the park.It was a warm breezy day.He ran into a few friends along his walk.One of them offered him a drink.
Choose a right ending of the Story: 1) Phil was thirsty and accepted the drink. 2) Phil was angry at his friends.",1
1301,"Story: Dorothy's cat was pregnant.She didn't know how it happened.She convinced the family to keep the kittens.It wound up having 7 kittens.
Choose a right ending of the Story: 1) Dorothy made sure to buy lots of cat food. 2) Dorothy went to the pet store and bought a new hamster.",1
1302,"Story: Jeremy's mother didn't approve of his lifestyle.When he was 21, Jeremy decided to move out.He found an apartment in a nearby state with a new job.After several Years he cleaned up, and finances his own life.
Choose a right ending of the Story: 1) Jeremy had to move back in with his mother. 2) Jeremy enjoyed being more responsible.",2
1303,"Story: Terry realizes his neighborhood has become covered in litter.He wishes it looked as clean as it did when he was young.He decides to pick up cans and cigarette butts every night after work.Eventually his neighbors do too and his neighborhood looks better.
Choose a right ending of the Story: 1) Terry hated cleaning up. 2) Everyone felt better that it was cleaner.",2
1304,"Story: I wanted to take a shower after work.I got my clothes and towel from the closet.I went into the bathroom and turned on the shower.I got undressed.
Choose a right ending of the Story: 1) Then I walked over to my neighbor's house to borrow some soap. 2) Then I stepped into the hot shower.",2
1305,"Story: Barry loved to lift weights.He only used his special barbell to lift weights.One day he forgot to bring his barbell!He decided to do cardio instead of lifting.
Choose a right ending of the Story: 1) He always enjoyed a nice nap in his hammock. 2) He still ended up having a great workout.",2
1306,"Story: Amber had been working a lot lately.It was stressing her out a great deal due to other personal issues.She had been dying for a day off to relax.On her day off she hung out with boyfriend Rob
Choose a right ending of the Story: 1) Amber could not find anytime to relax. 2) They relaxed all day and Amber felt much better.",2
1307,"Story: Carl joined the military right after high school.He signed a short contract that put him on the front lines.His best friend was killed in front of him.Happiness became a foreign concept to Carl.
Choose a right ending of the Story: 1) Carl hung out with his best friend when they came home. 2) Carl had to go to therapy for post-traumatic stress disorder.",2
1308,"Story: When I first met Janice, she didn't know how to crack a walnut.I couldn't believe she had gotten this far in life without this skill.I offered to teach her many methods to crack nuts.She accepted.
Choose a right ending of the Story: 1) Janice decided she didn't want to learn how to crack walnuts. 2) Janice is now an expert walnut cracker.",2
1309,"Story: Amy walked home from volleyball practice alone.She called and told her friend Kim she was the worst player.Amy felt like a loser just saying it out loud.Kim reminded her it was the first day, and she would improve.
Choose a right ending of the Story: 1) And throughout the season she kept getting better. 2) She loved being bad at volleyball.",1
1310,"Story: Beth was taking a shower when she heard a loud knock on the door.She didn't want to answer and waited for it to go away.The next time she took a shower, she heard the loud knock again.But when she rushed out of the shower to answer, no one was there.
Choose a right ending of the Story: 1) Beth decided she was hearing things. 2) Beth was deaf.",1
1311,"Story: Bob picked up his glasses from the table.He slipped them in his backpack to wear at school.He needed them to see the board.In science he put them on.
Choose a right ending of the Story: 1) Bob enjoyed using his binoculars. 2) Bob was able to read the writing on the board.",2
1312,"Story: I was really nervous before my first middle school dance.I was surprised my crush said yes to begin with.When we finally got the chance to dance I stepped on her foot.It wound up broken.
Choose a right ending of the Story: 1) I drove her to iHop for pancakes and shakes. 2) Now, she won't even talk to me.",2
1313,"Story: My friend went out one night looking to find love.He ended up getting pretty drunk.The next thing we knew he was flirting with a gay man.After a while, we lost track of our friend.
Choose a right ending of the Story: 1) Our friend ended up home at three am with a girl. 2) We found out our friend had gone skiing.",1
1314,"Story: Benjamin went to the park today.First, he hung upside down on the monkey bars.After that, he went sliding down the slide.Then his mom pushed him on the swing and he went really high.
Choose a right ending of the Story: 1) Benjamin did not enjoy the park. 2) Benjamin had fun and then left the park.",2
1315,"Story: Megan and I walked home from school near a busy street.I saw three blue cars pass by in a row.We decided to count the blue cars.Megan and I sat on the curb all afternoon.
Choose a right ending of the Story: 1) After counting the cars, we went back home. 2) We then sat down and began to count the cars,",1
1316,"Story: Kelly decided to have a house party.Her parents were going away so she decided to have one.She invited all her friends.When they got there they had a good time.
Choose a right ending of the Story: 1) Kelly had a neurological disorder that kept her in a wheelchair. 2) Kelly cleaned up in time and her parents never found out.",2
1317,"Story: James realizes one afternoon that he hasn't left his house all day.He decides he will go for a run in the park.He had a long jog around the lake in his local park.When he gets home he feels tired but satisfied.
Choose a right ending of the Story: 1) James decides to never leave the house again. 2) James is glad he decided to run.",2
